unit_id,area,year_recorded,year_occurred,topic,category,count
10209411,residence_hall,2009,2008,disciplinary_actions,Weapon,
10223401,residence_hall,2009,2007,disciplinary_actions,Drug,
10223401,residence_hall,2009,2008,disciplinary_actions,Drug,5
10223401,residence_hall,2009,2007,disciplinary_actions,Liquor,
10223401,residence_hall,2009,2008,disciplinary_actions,Liquor,41
10223401,residence_hall,2009,2007,disciplinary_actions,Weapon,
10223401,residence_hall,2009,2008,disciplinary_actions,Weapon,0
10226101,residence_hall,2009,2007,disciplinary_actions,Drug,
10226101,residence_hall,2009,2008,disciplinary_actions,Drug,0
10226101,residence_hall,2009,2007,disciplinary_actions,Liquor,
10226101,residence_hall,2009,2008,disciplinary_actions,Liquor,0
10226101,residence_hall,2009,2007,disciplinary_actions,Weapon,
10226101,residence_hall,2009,2008,disciplinary_actions,Weapon,0
10227001,residence_hall,2009,2007,disciplinary_actions,Drug,
10227001,residence_hall,2009,2008,disciplinary_actions,Drug,0
10227001,residence_hall,2009,2007,disciplinary_actions,Liquor,
10227001,residence_hall,2009,2008,disciplinary_actions,Liquor,0
10227001,residence_hall,2009,2007,disciplinary_actions,Weapon,
10227001,residence_hall,2009,2008,disciplinary_actions,Weapon,0
10229801,residence_hall,2009,2007,disciplinary_actions,Drug,
10229801,residence_hall,2009,2008,disciplinary_actions,Drug,1
10229801,residence_hall,2009,2007,disciplinary_actions,Liquor,
10229801,residence_hall,2009,2008,disciplinary_actions,Liquor,0
10229801,residence_hall,2009,2007,disciplinary_actions,Weapon,
10229801,residence_hall,2009,2008,disciplinary_actions,Weapon,0
10231301,residence_hall,2009,2007,disciplinary_actions,Drug,
10231301,residence_hall,2009,2008,disciplinary_actions,Drug,
10231301,residence_hall,2009,2007,disciplinary_actions,Liquor,
10231301,residence_hall,2009,2008,disciplinary_actions,Liquor,
10231301,residence_hall,2009,2007,disciplinary_actions,Weapon,
10231301,residence_hall,2009,2008,disciplinary_actions,Weapon,
10236801,residence_hall,2009,2007,disciplinary_actions,Drug,
10236801,residence_hall,2009,2008,disciplinary_actions,Drug,6
10236801,residence_hall,2009,2007,disciplinary_actions,Liquor,
10236801,residence_hall,2009,2008,disciplinary_actions,Liquor,9
