unit_id,area,year_recorded,year_occurred,topic,category,count
10143501,on_campus,2009,2007,arrests,Weapon,0
10143501,on_campus,2009,2008,arrests,Weapon,0
10145301,on_campus,2009,2006,arrests,Drug,0
10145301,on_campus,2009,2007,arrests,Drug,0
10145301,on_campus,2009,2008,arrests,Drug,0
10145301,on_campus,2009,2006,arrests,Liquor,0
10145301,on_campus,2009,2007,arrests,Liquor,0
10145301,on_campus,2009,2008,arrests,Liquor,0
10145301,on_campus,2009,2006,arrests,Weapon,0
10145301,on_campus,2009,2007,arrests,Weapon,0
10145301,on_campus,2009,2008,arrests,Weapon,0
10146201,on_campus,2009,2006,arrests,Drug,0
10146201,on_campus,2009,2007,arrests,Drug,0
10146201,on_campus,2009,2008,arrests,Drug,0
10146201,on_campus,2009,2006,arrests,Liquor,0
10146201,on_campus,2009,2007,arrests,Liquor,0
10146201,on_campus,2009,2008,arrests,Liquor,0
10146201,on_campus,2009,2006,arrests,Weapon,0
10146201,on_campus,2009,2007,arrests,Weapon,0
10146201,on_campus,2009,2008,arrests,Weapon,0
10148001,on_campus,2009,2006,arrests,Drug,15
10148001,on_campus,2009,2007,arrests,Drug,11
10148001,on_campus,2009,2008,arrests,Drug,6
10148001,on_campus,2009,2006,arrests,Liquor,8
10148001,on_campus,2009,2007,arrests,Liquor,15
10148001,on_campus,2009,2008,arrests,Liquor,3
10148001,on_campus,2009,2006,arrests,Weapon,0
10148001,on_campus,2009,2007,arrests,Weapon,3
10148001,on_campus,2009,2008,arrests,Weapon,0
10149901,on_campus,2009,2006,arrests,Drug,1
10149901,on_campus,2009,2007,arrests,Drug,1
10149901,on_campus,2009,2008,arrests,Drug,0
10149901,on_campus,2009,2006,arrests,Liquor,0
10149901,on_campus,2009,2007,arrests,Liquor,0
10149901,on_campus,2009,2008,arrests,Liquor,0
10149901,on_campus,2009,2006,arrests,Weapon,0
10149901,on_campus,2009,2007,arrests,Weapon,0
10149901,on_campus,2009,2008,arrests,Weapon,0
10150501,on_campus,2009,2006,arrests,Drug,0
10150501,on_campus,2009,2007,arrests,Drug,0
10150501,on_campus,2009,2008,arrests,Drug,0
10150501,on_campus,2009,2006,arrests,Liquor,0
10150501,on_campus,2009,2007,arrests,Liquor,0
10150501,on_campus,2009,2008,arrests,Liquor,0
10150501,on_campus,2009,2006,arrests,Weapon,1
10150501,on_campus,2009,2007,arrests,Weapon,1
10150501,on_campus,2009,2008,arrests,Weapon,0
10151401,on_campus,2009,2006,arrests,Drug,0
10151401,on_campus,2009,2007,arrests,Drug,0
10151401,on_campus,2009,2008,arrests,Drug,0
10151401,on_campus,2009,2006,arrests,Liquor,0
10151401,on_campus,2009,2007,arrests,Liquor,0
10151401,on_campus,2009,2008,arrests,Liquor,0
10151401,on_campus,2009,2006,arrests,Weapon,0
10151401,on_campus,2009,2007,arrests,Weapon,0
10151401,on_campus,2009,2008,arrests,Weapon,0
10154101,on_campus,2009,2006,arrests,Drug,0
10154101,on_campus,2009,2007,arrests,Drug,0
10154101,on_campus,2009,2008,arrests,Drug,0
10154101,on_campus,2009,2006,arrests,Liquor,0
10154101,on_campus,2009,2007,arrests,Liquor,0
10154101,on_campus,2009,2008,arrests,Liquor,0
10154101,on_campus,2009,2006,arrests,Weapon,0
10154101,on_campus,2009,2007,arrests,Weapon,0
10154101,on_campus,2009,2008,arrests,Weapon,0
10156901,on_campus,2009,2006,arrests,Drug,0
10156901,on_campus,2009,2007,arrests,Drug,0
10156901,on_campus,2009,2008,arrests,Drug,0
10156901,on_campus,2009,2006,arrests,Liquor,0
10156901,on_campus,2009,2007,arrests,Liquor,0
10156901,on_campus,2009,2008,arrests,Liquor,0
10156901,on_campus,2009,2006,arrests,Weapon,0
10156901,on_campus,2009,2007,arrests,Weapon,0
10156901,on_campus,2009,2008,arrests,Weapon,0
10156902,on_campus,2009,2006,arrests,Drug,0
10156902,on_campus,2009,2007,arrests,Drug,0
10156902,on_campus,2009,2008,arrests,Drug,0
10156902,on_campus,2009,2006,arrests,Liquor,0
10156902,on_campus,2009,2007,arrests,Liquor,0
10156902,on_campus,2009,2008,arrests,Liquor,0
10156902,on_campus,2009,2006,arrests,Weapon,0
10156902,on_campus,2009,2007,arrests,Weapon,0
10156902,on_campus,2009,2008,arrests,Weapon,0
10158701,on_campus,2009,2006,arrests,Drug,0
10158701,on_campus,2009,2007,arrests,Drug,5
10158701,on_campus,2009,2008,arrests,Drug,2
10158701,on_campus,2009,2006,arrests,Liquor,0
10158701,on_campus,2009,2007,arrests,Liquor,0
10158701,on_campus,2009,2008,arrests,Liquor,3
10158701,on_campus,2009,2006,arrests,Weapon,0
10158701,on_campus,2009,2007,arrests,Weapon,1
10158701,on_campus,2009,2008,arrests,Weapon,0
10160201,on_campus,2009,2006,arrests,Drug,0
10160201,on_campus,2009,2007,arrests,Drug,0
10160201,on_campus,2009,2008,arrests,Drug,0
10160201,on_campus,2009,2006,arrests,Liquor,0
10160201,on_campus,2009,2007,arrests,Liquor,0
10160201,on_campus,2009,2008,arrests,Liquor,0
10160201,on_campus,2009,2006,arrests,Weapon,0
10160201,on_campus,2009,2007,arrests,Weapon,0
10160201,on_campus,2009,2008,arrests,Weapon,0
10160202,on_campus,2009,2006,arrests,Drug,0
10160202,on_campus,2009,2007,arrests,Drug,0
10160202,on_campus,2009,2008,arrests,Drug,0
10160202,on_campus,2009,2006,arrests,Liquor,0
10160202,on_campus,2009,2007,arrests,Liquor,0
10160202,on_campus,2009,2008,arrests,Liquor,0
10160202,on_campus,2009,2006,arrests,Weapon,0
10160202,on_campus,2009,2007,arrests,Weapon,0
10160202,on_campus,2009,2008,arrests,Weapon,0
10160203,on_campus,2009,2006,arrests,Drug,0
10160203,on_campus,2009,2007,arrests,Drug,0
10160203,on_campus,2009,2008,arrests,Drug,0
10160203,on_campus,2009,2006,arrests,Liquor,0
10160203,on_campus,2009,2007,arrests,Liquor,0
10160203,on_campus,2009,2008,arrests,Liquor,0
10160203,on_campus,2009,2006,arrests,Weapon,0
10160203,on_campus,2009,2007,arrests,Weapon,0
10160203,on_campus,2009,2008,arrests,Weapon,0
10164801,on_campus,2009,2006,arrests,Drug,0
10164801,on_campus,2009,2007,arrests,Drug,0
10164801,on_campus,2009,2008,arrests,Drug,0
10164801,on_campus,2009,2006,arrests,Liquor,0
10164801,on_campus,2009,2007,arrests,Liquor,0
10164801,on_campus,2009,2008,arrests,Liquor,0
10164801,on_campus,2009,2006,arrests,Weapon,0
10164801,on_campus,2009,2007,arrests,Weapon,0
10164801,on_campus,2009,2008,arrests,Weapon,0
10167501,on_campus,2009,2006,arrests,Drug,2
10167501,on_campus,2009,2007,arrests,Drug,6
10167501,on_campus,2009,2008,arrests,Drug,0
10167501,on_campus,2009,2006,arrests,Liquor,0
10167501,on_campus,2009,2007,arrests,Liquor,0
10167501,on_campus,2009,2008,arrests,Liquor,0
10167501,on_campus,2009,2006,arrests,Weapon,2
10167501,on_campus,2009,2007,arrests,Weapon,1
10167501,on_campus,2009,2008,arrests,Weapon,2
10169301,on_campus,2009,2006,arrests,Drug,0
10169301,on_campus,2009,2007,arrests,Drug,0
10169301,on_campus,2009,2008,arrests,Drug,0
10169301,on_campus,2009,2006,arrests,Liquor,0
10169301,on_campus,2009,2007,arrests,Liquor,0
10169301,on_campus,2009,2008,arrests,Liquor,0
10169301,on_campus,2009,2006,arrests,Weapon,0
10169301,on_campus,2009,2007,arrests,Weapon,0
10169301,on_campus,2009,2008,arrests,Weapon,0
10170901,on_campus,2009,2006,arrests,Drug,0
10170901,on_campus,2009,2007,arrests,Drug,0
10170901,on_campus,2009,2008,arrests,Drug,2
10170901,on_campus,2009,2006,arrests,Liquor,4
10170901,on_campus,2009,2007,arrests,Liquor,3
10170901,on_campus,2009,2008,arrests,Liquor,0
10170901,on_campus,2009,2006,arrests,Weapon,0
10170901,on_campus,2009,2007,arrests,Weapon,0
10170901,on_campus,2009,2008,arrests,Weapon,0
10173601,on_campus,2009,2006,arrests,Drug,0
10173601,on_campus,2009,2007,arrests,Drug,0
10173601,on_campus,2009,2008,arrests,Drug,0
10173601,on_campus,2009,2006,arrests,Liquor,4
10173601,on_campus,2009,2007,arrests,Liquor,0
10173601,on_campus,2009,2008,arrests,Liquor,0
10173601,on_campus,2009,2006,arrests,Weapon,0
10173601,on_campus,2009,2007,arrests,Weapon,0
10173601,on_campus,2009,2008,arrests,Weapon,0
10173602,on_campus,2009,2006,arrests,Drug,0
10173602,on_campus,2009,2007,arrests,Drug,0
10173602,on_campus,2009,2008,arrests,Drug,0
10173602,on_campus,2009,2006,arrests,Liquor,0
10173602,on_campus,2009,2007,arrests,Liquor,0
10173602,on_campus,2009,2008,arrests,Liquor,0
10173602,on_campus,2009,2006,arrests,Weapon,0
10173602,on_campus,2009,2007,arrests,Weapon,0
10173602,on_campus,2009,2008,arrests,Weapon,0
10187901,on_campus,2009,2006,arrests,Drug,6
10187901,on_campus,2009,2007,arrests,Drug,10
10187901,on_campus,2009,2008,arrests,Drug,15
10187901,on_campus,2009,2006,arrests,Liquor,10
10187901,on_campus,2009,2007,arrests,Liquor,11
10187901,on_campus,2009,2008,arrests,Liquor,15
10187901,on_campus,2009,2006,arrests,Weapon,0
10187901,on_campus,2009,2007,arrests,Weapon,1
10187901,on_campus,2009,2008,arrests,Weapon,0
10187902,on_campus,2009,2006,arrests,Drug,0
10187902,on_campus,2009,2007,arrests,Drug,0
10187902,on_campus,2009,2008,arrests,Drug,0
10187902,on_campus,2009,2006,arrests,Liquor,0
10187902,on_campus,2009,2007,arrests,Liquor,0
10187902,on_campus,2009,2008,arrests,Liquor,0
10187902,on_campus,2009,2006,arrests,Weapon,0
10187902,on_campus,2009,2007,arrests,Weapon,0
10187902,on_campus,2009,2008,arrests,Weapon,0
10189701,on_campus,2009,2006,arrests,Drug,0
10189701,on_campus,2009,2007,arrests,Drug,0
10189701,on_campus,2009,2008,arrests,Drug,0
10189701,on_campus,2009,2006,arrests,Liquor,0
10189701,on_campus,2009,2007,arrests,Liquor,0
10189701,on_campus,2009,2008,arrests,Liquor,0
10189701,on_campus,2009,2006,arrests,Weapon,0
10189701,on_campus,2009,2007,arrests,Weapon,0
10189701,on_campus,2009,2008,arrests,Weapon,0
10191201,on_campus,2009,2006,arrests,Drug,0
10191201,on_campus,2009,2007,arrests,Drug,1
10191201,on_campus,2009,2008,arrests,Drug,1
10191201,on_campus,2009,2006,arrests,Liquor,0
10191201,on_campus,2009,2007,arrests,Liquor,0
10191201,on_campus,2009,2008,arrests,Liquor,0
10191201,on_campus,2009,2006,arrests,Weapon,0
10191201,on_campus,2009,2007,arrests,Weapon,0
10191201,on_campus,2009,2008,arrests,Weapon,0
10194901,on_campus,2009,2006,arrests,Drug,0
10194901,on_campus,2009,2007,arrests,Drug,0
10194901,on_campus,2009,2008,arrests,Drug,0
10194901,on_campus,2009,2006,arrests,Liquor,0
10194901,on_campus,2009,2007,arrests,Liquor,0
10194901,on_campus,2009,2008,arrests,Liquor,0
10194901,on_campus,2009,2006,arrests,Weapon,0
10194901,on_campus,2009,2007,arrests,Weapon,0
10194901,on_campus,2009,2008,arrests,Weapon,0
10194902,on_campus,2009,2006,arrests,Drug,0
10194902,on_campus,2009,2007,arrests,Drug,0
10194902,on_campus,2009,2008,arrests,Drug,0
10194902,on_campus,2009,2006,arrests,Liquor,0
10194902,on_campus,2009,2007,arrests,Liquor,0
10194902,on_campus,2009,2008,arrests,Liquor,0
10194902,on_campus,2009,2006,arrests,Weapon,0
10194902,on_campus,2009,2007,arrests,Weapon,0
10194902,on_campus,2009,2008,arrests,Weapon,0
10194903,on_campus,2009,2006,arrests,Drug,0
10194903,on_campus,2009,2007,arrests,Drug,0
10194903,on_campus,2009,2008,arrests,Drug,0
10194903,on_campus,2009,2006,arrests,Liquor,0
10194903,on_campus,2009,2007,arrests,Liquor,0
10194903,on_campus,2009,2008,arrests,Liquor,0
10194903,on_campus,2009,2006,arrests,Weapon,0
10194903,on_campus,2009,2007,arrests,Weapon,0
10194903,on_campus,2009,2008,arrests,Weapon,0
10194904,on_campus,2009,2006,arrests,Drug,0
10194904,on_campus,2009,2007,arrests,Drug,0
10194904,on_campus,2009,2008,arrests,Drug,0
10194904,on_campus,2009,2006,arrests,Liquor,0
10194904,on_campus,2009,2007,arrests,Liquor,0
10194904,on_campus,2009,2008,arrests,Liquor,0
10194904,on_campus,2009,2006,arrests,Weapon,0
10194904,on_campus,2009,2007,arrests,Weapon,0
10194904,on_campus,2009,2008,arrests,Weapon,0
10194905,on_campus,2009,2006,arrests,Drug,0
10194905,on_campus,2009,2007,arrests,Drug,0
10194905,on_campus,2009,2008,arrests,Drug,0
10194905,on_campus,2009,2006,arrests,Liquor,0
10194905,on_campus,2009,2007,arrests,Liquor,0
10194905,on_campus,2009,2008,arrests,Liquor,0
10194905,on_campus,2009,2006,arrests,Weapon,0
10194905,on_campus,2009,2007,arrests,Weapon,0
10194905,on_campus,2009,2008,arrests,Weapon,0
10195801,on_campus,2009,2006,arrests,Drug,0
10195801,on_campus,2009,2007,arrests,Drug,0
10195801,on_campus,2009,2008,arrests,Drug,0
10195801,on_campus,2009,2006,arrests,Liquor,0
10195801,on_campus,2009,2007,arrests,Liquor,0
10195801,on_campus,2009,2008,arrests,Liquor,0
10195801,on_campus,2009,2006,arrests,Weapon,0
10195801,on_campus,2009,2007,arrests,Weapon,0
10195801,on_campus,2009,2008,arrests,Weapon,0
10199401,on_campus,2009,2006,arrests,Drug,0
10199401,on_campus,2009,2007,arrests,Drug,0
10199401,on_campus,2009,2008,arrests,Drug,0
10199401,on_campus,2009,2006,arrests,Liquor,0
10199401,on_campus,2009,2007,arrests,Liquor,0
10199401,on_campus,2009,2008,arrests,Liquor,0
10199401,on_campus,2009,2006,arrests,Weapon,0
10199401,on_campus,2009,2007,arrests,Weapon,0
10199401,on_campus,2009,2008,arrests,Weapon,0
10203001,on_campus,2009,2006,arrests,Drug,0
10203001,on_campus,2009,2007,arrests,Drug,0
10203001,on_campus,2009,2008,arrests,Drug,0
10203001,on_campus,2009,2006,arrests,Liquor,0
10203001,on_campus,2009,2007,arrests,Liquor,0
